route_id,service_id,trip_id,trip_headsign
118,8,8_11551081,RĘDZIN
118,8,8_11551075,RĘDZIN
118,8,8_11551048,RĘDZIN
118,8,8_11551067,RĘDZIN
118,8,8_11551011,Zajezdnia Obornicka
118,8,8_11551051,Zajezdnia Obornicka
118,8,8_11551068,Zajezdnia Obornicka
118,8,8_11551082,Zajezdnia Obornicka
118,8,8_11551039,Zajezdnia Obornicka
118,8,8_11551008,RĘDZIN
118,8,8_11550744,RĘDZIN
118,8,8_11551000,RĘDZIN
118,8,8_11551012,RĘDZIN
118,8,8_11551025,RĘDZIN
118,8,8_11551040,RĘDZIN
118,8,8_11551069,RĘDZIN
118,8,8_11551003,WOJNÓW (pętla)
118,8,8_11551005,WOJNÓW (pętla)
118,8,8_11551017,WOJNÓW (pętla)
118,8,8_11551023,WOJNÓW (pętla)
118,8,8_11551032,WOJNÓW (pętla)
118,8,8_11551034,WOJNÓW (pętla)
118,8,8_11551041,WOJNÓW (pętla)
118,8,8_11551043,WOJNÓW (pętla)
118,8,8_11551058,WOJNÓW (pętla)
118,8,8_11551060,WOJNÓW (pętla)
118,8,8_11551062,WOJNÓW (pętla)
118,8,8_11551076,WOJNÓW (pętla)
118,8,8_11551004,RĘDZIN
118,8,8_11551006,RĘDZIN
118,8,8_11551016,RĘDZIN
118,8,8_11551018,RĘDZIN
118,8,8_11551035,RĘDZIN
118,8,8_11551042,RĘDZIN
118,8,8_11551044,RĘDZIN
118,8,8_11551053,RĘDZIN
118,8,8_11551059,RĘDZIN
118,8,8_11551061,RĘDZIN
118,8,8_11551063,RĘDZIN
118,8,8_11551077,RĘDZIN
118,8,8_11550745,WOJNÓW (pętla)
118,8,8_11551015,WOJNÓW (pętla)
118,8,8_11551013,WOJNÓW (pętla)
118,8,8_11551014,RĘDZIN
118,8,8_11551033,RĘDZIN
118,8,8_11551052,WOJNÓW (pętla)
118,8,8_11551024,Zajezdnia Obornicka
119,3,3_11559082,SOŁTYSOWICE
119,3,3_11559084,SOŁTYSOWICE
119,3,3_11559086,SOŁTYSOWICE
119,3,3_11559088,SOŁTYSOWICE
119,3,3_11559090,SOŁTYSOWICE
119,3,3_11559092,SOŁTYSOWICE
119,3,3_11559098,SOŁTYSOWICE
119,3,3_11559101,SOŁTYSOWICE
119,3,3_11559103,SOŁTYSOWICE
119,3,3_11559104,SOŁTYSOWICE
119,3,3_11559106,SOŁTYSOWICE
119,3,3_11559108,SOŁTYSOWICE
119,3,3_11559110,SOŁTYSOWICE
119,3,3_11559112,SOŁTYSOWICE
119,3,3_11559114,SOŁTYSOWICE
119,3,3_11559116,SOŁTYSOWICE
119,3,3_11559118,SOŁTYSOWICE
119,3,3_11559120,SOŁTYSOWICE
119,3,3_11559122,SOŁTYSOWICE
119,3,3_11559124,SOŁTYSOWICE
119,3,3_11559126,SOŁTYSOWICE
119,3,3_11559128,SOŁTYSOWICE
119,3,3_11559130,SOŁTYSOWICE
119,3,3_11559132,SOŁTYSOWICE
119,3,3_11559134,SOŁTYSOWICE
119,3,3_11559136,SOŁTYSOWICE
119,3,3_11559138,SOŁTYSOWICE
119,3,3_11559140,SOŁTYSOWICE
119,3,3_11559142,SOŁTYSOWICE
119,3,3_11559144,SOŁTYSOWICE
119,3,3_11559146,SOŁTYSOWICE
119,3,3_11559148,SOŁTYSOWICE
119,3,3_11559150,SOŁTYSOWICE
119,3,3_11559152,SOŁTYSOWICE
119,3,3_11559154,SOŁTYSOWICE
119,3,3_11559094,Broniewskiego
119,3,3_11559156,Broniewskiego
119,3,3_11559096,SOŁTYSOWICE
119,3,3_11559083,BLACHARSKA
119,3,3_11559085,BLACHARSKA
119,3,3_11559087,BLACHARSKA
119,3,3_11559089,BLACHARSKA
119,3,3_11559091,BLACHARSKA
119,3,3_11559093,BLACHARSKA
119,3,3_11559097,BLACHARSKA
119,3,3_11559099,BLACHARSKA
119,3,3_11559100,BLACHARSKA
119,3,3_11559102,BLACHARSKA
119,3,3_11559105,BLACHARSKA
119,3,3_11559107,BLACHARSKA
119,3,3_11559109,BLACHARSKA
119,3,3_11559111,BLACHARSKA
119,3,3_11559113,BLACHARSKA
119,3,3_11559115,BLACHARSKA
119,3,3_11559119,BLACHARSKA
119,3,3_11559121,BLACHARSKA
119,3,3_11559123,BLACHARSKA
119,3,3_11559125,BLACHARSKA
119,3,3_11559127,BLACHARSKA
119,3,3_11559129,BLACHARSKA
119,3,3_11559133,BLACHARSKA
119,3,3_11559135,BLACHARSKA
119,3,3_11559137,BLACHARSKA
119,3,3_11559139,BLACHARSKA
119,3,3_11559141,BLACHARSKA
119,3,3_11559143,BLACHARSKA
119,3,3_11559145,BLACHARSKA
119,3,3_11559147,BLACHARSKA
119,3,3_11559149,BLACHARSKA
119,3,3_11559151,BLACHARSKA
119,3,3_11559153,BLACHARSKA
119,3,3_11559155,BLACHARSKA
119,3,3_11559117,BLACHARSKA
119,3,3_11559131,BLACHARSKA
119,3,3_11559095,Awicenny (Poczta Polska)
119,4,4_11559236,SOŁTYSOWICE
119,4,4_11559238,SOŁTYSOWICE
119,4,4_11559240,SOŁTYSOWICE
119,4,4_11559242,SOŁTYSOWICE
119,4,4_11559244,SOŁTYSOWICE
119,4,4_11559246,SOŁTYSOWICE
119,4,4_11559250,SOŁTYSOWICE
119,4,4_11559253,SOŁTYSOWICE
119,4,4_11559255,SOŁTYSOWICE
119,4,4_11559257,SOŁTYSOWICE
119,4,4_11559259,SOŁTYSOWICE
119,4,4_11559261,SOŁTYSOWICE
119,4,4_11559263,SOŁTYSOWICE
119,4,4_11559265,SOŁTYSOWICE
119,4,4_11559267,SOŁTYSOWICE
119,4,4_11559268,SOŁTYSOWICE
119,4,4_11559270,SOŁTYSOWICE
119,4,4_11559272,SOŁTYSOWICE
119,4,4_11559274,SOŁTYSOWICE
119,4,4_11559276,SOŁTYSOWICE
119,4,4_11559278,SOŁTYSOWICE
119,4,4_11559280,SOŁTYSOWICE
119,4,4_11559282,SOŁTYSOWICE
119,4,4_11559284,SOŁTYSOWICE
119,4,4_11559286,SOŁTYSOWICE
119,4,4_11559288,SOŁTYSOWICE
119,4,4_11559290,SOŁTYSOWICE
119,4,4_11559292,SOŁTYSOWICE
119,4,4_11559295,SOŁTYSOWICE
119,4,4_11559297,SOŁTYSOWICE
119,4,4_11559299,SOŁTYSOWICE
119,4,4_11559301,SOŁTYSOWICE
119,4,4_11559303,SOŁTYSOWICE
119,4,4_11559305,SOŁTYSOWICE
119,4,4_11559248,Broniewskiego
119,4,4_11559307,Broniewskiego
119,4,4_11559293,SOŁTYSOWICE
119,4,4_11559237,BLACHARSKA
119,4,4_11559239,BLACHARSKA
119,4,4_11559241,BLACHARSKA
119,4,4_11559243,BLACHARSKA
119,4,4_11559245,BLACHARSKA
119,4,4_11559247,BLACHARSKA
119,4,4_11559249,BLACHARSKA
119,4,4_11559251,BLACHARSKA
119,4,4_11559252,BLACHARSKA
119,4,4_11559254,BLACHARSKA
119,4,4_11559256,BLACHARSKA
119,4,4_11559258,BLACHARSKA
119,4,4_11559260,BLACHARSKA
119,4,4_11559262,BLACHARSKA
119,4,4_11559264,BLACHARSKA
119,4,4_11559266,BLACHARSKA
119,4,4_11559269,BLACHARSKA
119,4,4_11559271,BLACHARSKA
119,4,4_11559273,BLACHARSKA
119,4,4_11559275,BLACHARSKA
119,4,4_11559277,BLACHARSKA
119,4,4_11559279,BLACHARSKA
119,4,4_11559283,BLACHARSKA
119,4,4_11559285,BLACHARSKA
119,4,4_11559287,BLACHARSKA
119,4,4_11559289,BLACHARSKA
119,4,4_11559291,BLACHARSKA
119,4,4_11559294,BLACHARSKA
119,4,4_11559296,BLACHARSKA
119,4,4_11559298,BLACHARSKA
119,4,4_11559300,BLACHARSKA
119,4,4_11559302,BLACHARSKA
119,4,4_11559304,BLACHARSKA
119,4,4_11559306,BLACHARSKA
119,4,4_11559281,BLACHARSKA
119,6,6_11542551,KROMERA
119,6,6_11541359,Zajezdnia Obornicka
119,6,6_11541372,Zajezdnia Obornicka
119,6,6_11541401,Zajezdnia Obornicka
119,6,6_11541333,SOŁTYSOWICE
119,6,6_11541335,SOŁTYSOWICE
119,6,6_11541337,SOŁTYSOWICE
119,6,6_11541339,SOŁTYSOWICE
119,6,6_11541341,SOŁTYSOWICE
119,6,6_11541343,SOŁTYSOWICE
119,6,6_11541348,SOŁTYSOWICE
119,6,6_11541350,SOŁTYSOWICE
119,6,6_11541352,SOŁTYSOWICE
119,6,6_11541354,SOŁTYSOWICE
119,6,6_11541356,SOŁTYSOWICE
119,6,6_11541358,SOŁTYSOWICE
119,6,6_11541361,SOŁTYSOWICE
119,6,6_11541363,SOŁTYSOWICE
119,6,6_11541365,SOŁTYSOWICE
119,6,6_11541367,SOŁTYSOWICE
119,6,6_11541369,SOŁTYSOWICE
119,6,6_11541371,SOŁTYSOWICE
119,6,6_11541374,SOŁTYSOWICE
119,6,6_11541376,SOŁTYSOWICE
119,6,6_11541378,SOŁTYSOWICE
119,6,6_11541380,SOŁTYSOWICE
119,6,6_11541382,SOŁTYSOWICE
119,6,6_11541384,SOŁTYSOWICE
119,6,6_11541386,SOŁTYSOWICE
119,6,6_11541390,SOŁTYSOWICE
119,6,6_11541392,SOŁTYSOWICE
119,6,6_11541394,SOŁTYSOWICE
119,6,6_11541396,SOŁTYSOWICE
119,6,6_11541398,SOŁTYSOWICE
119,6,6_11541400,SOŁTYSOWICE
119,6,6_11541404,SOŁTYSOWICE
119,6,6_11541406,SOŁTYSOWICE
119,6,6_11541408,SOŁTYSOWICE
119,6,6_11541410,SOŁTYSOWICE
119,6,6_11541412,SOŁTYSOWICE
119,6,6_11541414,SOŁTYSOWICE
119,6,6_11542550,SOŁTYSOWICE
119,6,6_11542644,SOŁTYSOWICE
119,6,6_11541345,Zajezdnia Obornicka
119,6,6_11541416,Zajezdnia Obornicka
119,6,6_11541334,BLACHARSKA
119,6,6_11541336,BLACHARSKA
119,6,6_11541338,BLACHARSKA
119,6,6_11541340,BLACHARSKA
119,6,6_11541342,BLACHARSKA
119,6,6_11541344,BLACHARSKA
119,6,6_11541347,BLACHARSKA
119,6,6_11541349,BLACHARSKA
119,6,6_11541351,BLACHARSKA
119,6,6_11541353,BLACHARSKA
119,6,6_11541355,BLACHARSKA
119,6,6_11541357,BLACHARSKA
119,6,6_11541362,BLACHARSKA
119,6,6_11541364,BLACHARSKA
119,6,6_11541366,BLACHARSKA
119,6,6_11541368,BLACHARSKA
119,6,6_11541370,BLACHARSKA
119,6,6_11541375,BLACHARSKA
119,6,6_11541377,BLACHARSKA
119,6,6_11541379,BLACHARSKA
119,6,6_11541381,BLACHARSKA
119,6,6_11541383,BLACHARSKA
119,6,6_11541385,BLACHARSKA
119,6,6_11541391,BLACHARSKA
119,6,6_11541393,BLACHARSKA
119,6,6_11541395,BLACHARSKA
119,6,6_11541397,BLACHARSKA
119,6,6_11541399,BLACHARSKA
119,6,6_11541403,BLACHARSKA
119,6,6_11541405,BLACHARSKA
119,6,6_11541407,BLACHARSKA
119,6,6_11541409,BLACHARSKA
119,6,6_11541411,BLACHARSKA
119,6,6_11541413,BLACHARSKA
119,6,6_11541415,BLACHARSKA
119,6,6_11542555,Awicenny (Poczta Polska)
119,6,6_11542612,Awicenny (Poczta Polska)
119,6,6_11543946,Awicenny (Poczta Polska)
119,6,6_11541332,BLACHARSKA
119,6,6_11541360,BLACHARSKA
119,6,6_11541373,BLACHARSKA
119,6,6_11541389,BLACHARSKA
119,6,6_11541346,SOŁTYSOWICE
119,6,6_11541402,SOŁTYSOWICE
119,6,6_11542554,SOŁTYSOWICE
119,6,6_11542611,SOŁTYSOWICE
119,8,8_11546897,KROMERA
119,8,8_11545705,Zajezdnia Obornicka
119,8,8_11545718,Zajezdnia Obornicka
119,8,8_11545747,Zajezdnia Obornicka
119,8,8_11545679,SOŁTYSOWICE
119,8,8_11545681,SOŁTYSOWICE
119,8,8_11545683,SOŁTYSOWICE
119,8,8_11545685,SOŁTYSOWICE
119,8,8_11545687,SOŁTYSOWICE
119,8,8_11545689,SOŁTYSOWICE
119,8,8_11545694,SOŁTYSOWICE
119,8,8_11545696,SOŁTYSOWICE
119,8,8_11545698,SOŁTYSOWICE
119,8,8_11545700,SOŁTYSOWICE
119,8,8_11545702,SOŁTYSOWICE
119,8,8_11545704,SOŁTYSOWICE
119,8,8_11545707,SOŁTYSOWICE
119,8,8_11545709,SOŁTYSOWICE
119,8,8_11545711,SOŁTYSOWICE
119,8,8_11545713,SOŁTYSOWICE
119,8,8_11545715,SOŁTYSOWICE
119,8,8_11545717,SOŁTYSOWICE
119,8,8_11545720,SOŁTYSOWICE
119,8,8_11545722,SOŁTYSOWICE
119,8,8_11545724,SOŁTYSOWICE
119,8,8_11545726,SOŁTYSOWICE
119,8,8_11545728,SOŁTYSOWICE
119,8,8_11545730,SOŁTYSOWICE
119,8,8_11545732,SOŁTYSOWICE
119,8,8_11545736,SOŁTYSOWICE
119,8,8_11545738,SOŁTYSOWICE
119,8,8_11545740,SOŁTYSOWICE
119,8,8_11545742,SOŁTYSOWICE
119,8,8_11545744,SOŁTYSOWICE
119,8,8_11545746,SOŁTYSOWICE
119,8,8_11545750,SOŁTYSOWICE
119,8,8_11545752,SOŁTYSOWICE
119,8,8_11545754,SOŁTYSOWICE
119,8,8_11545756,SOŁTYSOWICE
119,8,8_11545758,SOŁTYSOWICE
119,8,8_11545760,SOŁTYSOWICE
119,8,8_11546896,SOŁTYSOWICE
119,8,8_11546990,SOŁTYSOWICE
119,8,8_11545691,Zajezdnia Obornicka
119,8,8_11545762,Zajezdnia Obornicka
119,8,8_11545680,BLACHARSKA
119,8,8_11545682,BLACHARSKA
119,8,8_11545684,BLACHARSKA
119,8,8_11545686,BLACHARSKA
119,8,8_11545688,BLACHARSKA
119,8,8_11545690,BLACHARSKA
119,8,8_11545693,BLACHARSKA
119,8,8_11545695,BLACHARSKA
119,8,8_11545697,BLACHARSKA
119,8,8_11545699,BLACHARSKA
119,8,8_11545701,BLACHARSKA
119,8,8_11545703,BLACHARSKA
119,8,8_11545708,BLACHARSKA
119,8,8_11545710,BLACHARSKA
119,8,8_11545712,BLACHARSKA
119,8,8_11545714,BLACHARSKA
119,8,8_11545716,BLACHARSKA
119,8,8_11545721,BLACHARSKA
119,8,8_11545723,BLACHARSKA
119,8,8_11545725,BLACHARSKA
119,8,8_11545727,BLACHARSKA
119,8,8_11545729,BLACHARSKA
119,8,8_11545731,BLACHARSKA
119,8,8_11545737,BLACHARSKA
119,8,8_11545739,BLACHARSKA
119,8,8_11545741,BLACHARSKA
119,8,8_11545743,BLACHARSKA
119,8,8_11545745,BLACHARSKA
119,8,8_11545749,BLACHARSKA
119,8,8_11545751,BLACHARSKA
119,8,8_11545753,BLACHARSKA
119,8,8_11545755,BLACHARSKA
119,8,8_11545757,BLACHARSKA
119,8,8_11545759,BLACHARSKA
119,8,8_11545761,BLACHARSKA
119,8,8_11546901,Awicenny (Poczta Polska)
119,8,8_11546958,Awicenny (Poczta Polska)
119,8,8_11548300,Awicenny (Poczta Polska)
119,8,8_11545678,BLACHARSKA
119,8,8_11545706,BLACHARSKA
119,8,8_11545719,BLACHARSKA
119,8,8_11545735,BLACHARSKA
119,8,8_11545692,SOŁTYSOWICE
119,8,8_11545748,SOŁTYSOWICE
119,8,8_11546900,SOŁTYSOWICE
119,8,8_11546957,SOŁTYSOWICE
120,3,3_11158289,GALERIA DOMINIKAŃSKA
120,3,3_11158291,GALERIA DOMINIKAŃSKA
120,3,3_11158295,GALERIA DOMINIKAŃSKA
120,3,3_11158297,GALERIA DOMINIKAŃSKA
120,3,3_11158301,GALERIA DOMINIKAŃSKA
120,3,3_11158305,GALERIA DOMINIKAŃSKA
120,3,3_11158309,GALERIA DOMINIKAŃSKA
120,3,3_11158313,GALERIA DOMINIKAŃSKA
120,3,3_11158317,GALERIA DOMINIKAŃSKA
120,3,3_11158288,OPATOWICE
120,3,3_11158290,OPATOWICE
120,3,3_11158294,OPATOWICE
120,3,3_11158296,OPATOWICE
120,3,3_11158300,OPATOWICE
120,3,3_11158304,OPATOWICE
120,3,3_11158308,OPATOWICE
120,3,3_11158312,OPATOWICE
120,3,3_11158316,OPATOWICE
120,3,3_11158284,TRESTNO (pętla)
120,3,3_11158286,TRESTNO (pętla)
120,3,3_11158292,TRESTNO (pętla)
120,3,3_11158298,TRESTNO (pętla)
120,3,3_11158302,TRESTNO (pętla)
120,3,3_11158306,TRESTNO (pętla)
120,3,3_11158310,TRESTNO (pętla)
120,3,3_11158314,TRESTNO (pętla)
120,3,3_11158318,TRESTNO (pętla)
120,3,3_11158285,GALERIA DOMINIKAŃSKA
120,3,3_11158287,GALERIA DOMINIKAŃSKA
120,3,3_11158293,GALERIA DOMINIKAŃSKA
120,3,3_11158299,GALERIA DOMINIKAŃSKA
120,3,3_11158303,GALERIA DOMINIKAŃSKA
120,3,3_11158307,GALERIA DOMINIKAŃSKA
120,3,3_11158311,GALERIA DOMINIKAŃSKA
120,3,3_11158315,GALERIA DOMINIKAŃSKA
120,4,4_11158322,GALERIA DOMINIKAŃSKA
120,4,4_11158324,GALERIA DOMINIKAŃSKA
120,4,4_11158328,GALERIA DOMINIKAŃSKA
120,4,4_11158330,GALERIA DOMINIKAŃSKA
120,4,4_11158334,GALERIA DOMINIKAŃSKA
120,4,4_11158338,GALERIA DOMINIKAŃSKA
120,4,4_11158342,GALERIA DOMINIKAŃSKA
120,4,4_11158346,GALERIA DOMINIKAŃSKA
120,4,4_11158350,GALERIA DOMINIKAŃSKA
120,4,4_11158321,OPATOWICE
120,4,4_11158323,OPATOWICE
120,4,4_11158327,OPATOWICE
120,4,4_11158329,OPATOWICE
120,4,4_11158333,OPATOWICE
120,4,4_11158337,OPATOWICE
120,4,4_11158341,OPATOWICE
120,4,4_11158345,OPATOWICE
120,4,4_11158349,OPATOWICE
120,4,4_11158319,TRESTNO (pętla)
120,4,4_11158325,TRESTNO (pętla)
120,4,4_11158331,TRESTNO (pętla)
120,4,4_11158335,TRESTNO (pętla)
120,4,4_11158339,TRESTNO (pętla)
120,4,4_11158343,TRESTNO (pętla)
120,4,4_11158347,TRESTNO (pętla)
120,4,4_11158351,TRESTNO (pętla)
120,4,4_11158320,GALERIA DOMINIKAŃSKA
120,4,4_11158326,GALERIA DOMINIKAŃSKA
120,4,4_11158332,GALERIA DOMINIKAŃSKA
120,4,4_11158336,GALERIA DOMINIKAŃSKA
120,4,4_11158340,GALERIA DOMINIKAŃSKA
120,4,4_11158344,GALERIA DOMINIKAŃSKA
120,4,4_11158348,GALERIA DOMINIKAŃSKA
120,6,6_11549664,GALERIA DOMINIKAŃSKA
120,6,6_11549670,GALERIA DOMINIKAŃSKA
120,6,6_11549674,GALERIA DOMINIKAŃSKA
120,6,6_11549680,GALERIA DOMINIKAŃSKA
120,6,6_11549684,GALERIA DOMINIKAŃSKA
120,6,6_11549688,GALERIA DOMINIKAŃSKA
120,6,6_11549663,OPATOWICE
120,6,6_11549669,OPATOWICE
120,6,6_11549673,OPATOWICE
120,6,6_11549679,OPATOWICE
120,6,6_11549683,OPATOWICE
120,6,6_11549687,OPATOWICE
120,6,6_11549661,TRESTNO (pętla)
120,6,6_11549665,TRESTNO (pętla)
120,6,6_11549667,TRESTNO (pętla)
120,6,6_11549671,TRESTNO (pętla)
120,6,6_11549681,TRESTNO (pętla)
120,6,6_11549685,TRESTNO (pętla)
120,6,6_11549689,TRESTNO (pętla)
120,6,6_11549692,TRESTNO (pętla)
120,6,6_11549662,GALERIA DOMINIKAŃSKA
120,6,6_11549666,GALERIA DOMINIKAŃSKA
120,6,6_11549668,GALERIA DOMINIKAŃSKA
120,6,6_11549672,GALERIA DOMINIKAŃSKA
120,6,6_11549682,GALERIA DOMINIKAŃSKA
120,6,6_11549686,GALERIA DOMINIKAŃSKA
120,6,6_11549693,GALERIA DOMINIKAŃSKA
120,6,6_11549770,GALERIA DOMINIKAŃSKA
120,6,6_11549659,BLIZANOWICE
120,6,6_11549675,BLIZANOWICE
120,6,6_11549677,BLIZANOWICE
120,6,6_11549690,BLIZANOWICE
120,6,6_11549771,BLIZANOWICE
120,6,6_11549660,GALERIA DOMINIKAŃSKA
120,6,6_11549676,GALERIA DOMINIKAŃSKA
120,6,6_11549678,GALERIA DOMINIKAŃSKA
120,6,6_11549691,GALERIA DOMINIKAŃSKA
120,6,6_11549772,GALERIA DOMINIKAŃSKA
120,8,8_11550086,GALERIA DOMINIKAŃSKA
120,8,8_11550092,GALERIA DOMINIKAŃSKA
120,8,8_11550096,GALERIA DOMINIKAŃSKA
120,8,8_11550102,GALERIA DOMINIKAŃSKA
120,8,8_11550106,GALERIA DOMINIKAŃSKA
120,8,8_11550110,GALERIA DOMINIKAŃSKA
120,8,8_11550085,OPATOWICE
120,8,8_11550091,OPATOWICE
120,8,8_11550095,OPATOWICE
120,8,8_11550101,OPATOWICE
120,8,8_11550105,OPATOWICE
120,8,8_11550109,OPATOWICE
120,8,8_11550083,TRESTNO (pętla)
120,8,8_11550087,TRESTNO (pętla)
120,8,8_11550089,TRESTNO (pętla)
120,8,8_11550093,TRESTNO (pętla)
120,8,8_11550103,TRESTNO (pętla)
120,8,8_11550107,TRESTNO (pętla)
120,8,8_11550111,TRESTNO (pętla)
120,8,8_11550114,TRESTNO (pętla)
120,8,8_11550084,GALERIA DOMINIKAŃSKA
120,8,8_11550088,GALERIA DOMINIKAŃSKA
120,8,8_11550090,GALERIA DOMINIKAŃSKA
120,8,8_11550094,GALERIA DOMINIKAŃSKA
120,8,8_11550104,GALERIA DOMINIKAŃSKA
120,8,8_11550108,GALERIA DOMINIKAŃSKA
120,8,8_11550115,GALERIA DOMINIKAŃSKA
120,8,8_11550192,GALERIA DOMINIKAŃSKA
120,8,8_11550081,BLIZANOWICE
120,8,8_11550097,BLIZANOWICE
120,8,8_11550099,BLIZANOWICE
120,8,8_11550112,BLIZANOWICE
120,8,8_11550193,BLIZANOWICE
120,8,8_11550082,GALERIA DOMINIKAŃSKA
120,8,8_11550098,GALERIA DOMINIKAŃSKA
120,8,8_11550100,GALERIA DOMINIKAŃSKA
120,8,8_11550113,GALERIA DOMINIKAŃSKA
120,8,8_11550194,GALERIA DOMINIKAŃSKA
121,3,3_11553051,Zajezdnia Obornicka
121,3,3_11553070,Zajezdnia Obornicka
121,3,3_11553084,Zajezdnia Obornicka
121,3,3_11553028,Kiełczowska (Cmentarz)
121,3,3_11553030,Kiełczowska (Cmentarz)
121,3,3_11553032,Kiełczowska (Cmentarz)
121,3,3_11553034,Kiełczowska (Cmentarz)
121,3,3_11553036,Kiełczowska (Cmentarz)
121,3,3_11553038,Kiełczowska (Cmentarz)
121,3,3_11553040,Kiełczowska (Cmentarz)
121,3,3_11553042,Kiełczowska (Cmentarz)
121,3,3_11553044,Kiełczowska (Cmentarz)
121,3,3_11553046,Kiełczowska (Cmentarz)
121,3,3_11553048,Kiełczowska (Cmentarz)
121,3,3_11553050,Kiełczowska (Cmentarz)
121,3,3_11553053,Kiełczowska (Cmentarz)
121,3,3_11553055,Kiełczowska (Cmentarz)
121,3,3_11553057,Kiełczowska (Cmentarz)
121,3,3_11553059,Kiełczowska (Cmentarz)
121,3,3_11553061,Kiełczowska (Cmentarz)
121,3,3_11553063,Kiełczowska (Cmentarz)
121,3,3_11553065,Kiełczowska (Cmentarz)
121,3,3_11553067,Kiełczowska (Cmentarz)
121,3,3_11553069,Kiełczowska (Cmentarz)
121,3,3_11553073,Kiełczowska (Cmentarz)
121,3,3_11553075,Kiełczowska (Cmentarz)
121,3,3_11553077,Kiełczowska (Cmentarz)
121,3,3_11553079,Kiełczowska (Cmentarz)
121,3,3_11553081,Kiełczowska (Cmentarz)
121,3,3_11553083,Kiełczowska (Cmentarz)
121,3,3_11553027,Reja
121,3,3_11553029,Reja
121,3,3_11553031,Reja
121,3,3_11553033,Reja
121,3,3_11553035,Reja
121,3,3_11553037,Reja
121,3,3_11553039,Reja
121,3,3_11553041,Reja
121,3,3_11553043,Reja
121,3,3_11553045,Reja
121,3,3_11553047,Reja
121,3,3_11553049,Reja
121,3,3_11553054,Reja
121,3,3_11553056,Reja
121,3,3_11553058,Reja
121,3,3_11553060,Reja
121,3,3_11553062,Reja
121,3,3_11553064,Reja
121,3,3_11553066,Reja
121,3,3_11553068,Reja
121,3,3_11553072,Reja
121,3,3_11553074,Reja
121,3,3_11553076,Reja
121,3,3_11553078,Reja
121,3,3_11553080,Reja
121,3,3_11553082,Reja
121,3,3_11553026,Kiełczowska (Cmentarz)
121,3,3_11553071,Kiełczowska (Cmentarz)
121,3,3_11553052,Reja
121,4,4_11556049,Zajezdnia Obornicka
121,4,4_11556068,Zajezdnia Obornicka
121,4,4_11556082,Zajezdnia Obornicka
121,4,4_11556024,Kiełczowska (Cmentarz)
121,4,4_11556026,Kiełczowska (Cmentarz)
121,4,4_11556028,Kiełczowska (Cmentarz)
121,4,4_11556030,Kiełczowska (Cmentarz)
121,4,4_11556032,Kiełczowska (Cmentarz)
121,4,4_11556034,Kiełczowska (Cmentarz)
121,4,4_11556036,Kiełczowska (Cmentarz)
121,4,4_11556038,Kiełczowska (Cmentarz)
121,4,4_11556040,Kiełczowska (Cmentarz)
121,4,4_11556042,Kiełczowska (Cmentarz)
121,4,4_11556044,Kiełczowska (Cmentarz)
121,4,4_11556046,Kiełczowska (Cmentarz)
121,4,4_11556048,Kiełczowska (Cmentarz)
121,4,4_11556051,Kiełczowska (Cmentarz)
121,4,4_11556053,Kiełczowska (Cmentarz)
121,4,4_11556055,Kiełczowska (Cmentarz)
121,4,4_11556057,Kiełczowska (Cmentarz)
121,4,4_11556059,Kiełczowska (Cmentarz)
121,4,4_11556061,Kiełczowska (Cmentarz)
121,4,4_11556063,Kiełczowska (Cmentarz)
121,4,4_11556065,Kiełczowska (Cmentarz)
121,4,4_11556067,Kiełczowska (Cmentarz)
121,4,4_11556071,Kiełczowska (Cmentarz)
121,4,4_11556073,Kiełczowska (Cmentarz)
121,4,4_11556075,Kiełczowska (Cmentarz)
121,4,4_11556077,Kiełczowska (Cmentarz)
121,4,4_11556079,Kiełczowska (Cmentarz)
121,4,4_11556081,Kiełczowska (Cmentarz)
121,4,4_11556025,Reja
121,4,4_11556027,Reja
121,4,4_11556029,Reja
121,4,4_11556031,Reja
121,4,4_11556033,Reja
121,4,4_11556035,Reja
121,4,4_11556037,Reja
121,4,4_11556039,Reja
121,4,4_11556041,Reja
121,4,4_11556043,Reja
121,4,4_11556045,Reja
121,4,4_11556047,Reja
121,4,4_11556052,Reja
121,4,4_11556054,Reja
121,4,4_11556056,Reja
121,4,4_11556058,Reja
121,4,4_11556060,Reja
121,4,4_11556062,Reja
121,4,4_11556064,Reja
121,4,4_11556066,Reja
121,4,4_11556070,Reja
121,4,4_11556072,Reja
121,4,4_11556074,Reja
121,4,4_11556076,Reja
121,4,4_11556078,Reja
121,4,4_11556080,Reja
121,4,4_11556069,Kiełczowska (Cmentarz)
121,4,4_11556050,Reja
121,6,6_11541434,Zajezdnia Obornicka
121,6,6_11541458,Zajezdnia Obornicka
121,6,6_11541522,Zajezdnia Obornicka
121,6,6_11542492,Zajezdnia Obornicka
121,6,6_11542518,Zajezdnia Obornicka
121,6,6_11541419,Kiełczowska (Cmentarz)
121,6,6_11541421,Kiełczowska (Cmentarz)
121,6,6_11541425,Kiełczowska (Cmentarz)
121,6,6_11541427,Kiełczowska (Cmentarz)
121,6,6_11541429,Kiełczowska (Cmentarz)
121,6,6_11541431,Kiełczowska (Cmentarz)
121,6,6_11541433,Kiełczowska (Cmentarz)
121,6,6_11541437,Kiełczowska (Cmentarz)
121,6,6_11541439,Kiełczowska (Cmentarz)
